Common,808
GPS Time,MAC,SSID,Encryption,RSSI,Channel,Manufacturer,AP Type,Latitude,Longitude
2018-04-24 23:02:56,2018-04-24 15:02:56.999646,fc:8b:97:27:83:e0,PLDTMyDSL,WPA2/WPA,-91,11,Shenzhen,Broadband,14.646038,121.057282
2018-04-24 23:03:18,2018-04-24 15:03:19.460025,e8:94:f6:04:80:17,H9300G_EXT,WPA2/WPA,-85,1,Tp-LinkT,Unidentified,14.646163,121.057270
2018-04-24 23:03:00,2018-04-24 15:03:00.797548,00:04:ed:24:f9:34,H9300G,WPA,-91,1,BillionE,Unidentified,14.646062,121.057285
2018-04-24 23:03:06,2018-04-24 15:03:07.235866,18:f0:e4:0e:61:f4,Smart Moves,WPA2,-89,6,XiaomiCo,Unidentified,14.646083,121.057280
2018-04-24 23:04:15,2018-04-24 15:04:16.005547,50:68:0a:42:a7:80,maimai,WPA2,-91,11,HuaweiTe,Unidentified,14.646498,121.057210
2018-04-24 23:04:41,2018-04-24 15:04:41.822653,00:00:02:df:67:2c,Bqjr-c2hpZWxh,OPN,-75,6,Xerox,Unidentified,14.646702,121.057198
2018-04-24 23:04:49,2018-04-24 15:04:50.248345,90:61:0c:18:05:ad,PLDTMyDSL-D.N.D,WPA2/WPA,-88,11,FidaInte,Broadband,14.646767,121.057210
2018-04-24 23:05:34,2018-04-24 15:05:35.084202,00:1d:92:10:df:e3,H9300G,WPA,-87,1,Micro-St,Not an AP,14.647143,121.057398
2018-04-24 23:10:53,2018-04-24 15:10:54.426282,58:70:c6:fe:8e:95,YICarCam_fe8e95,WPA2,-56,5,Shanghai,Not an AP,14.646655,121.057563
2018-04-24 23:11:14,2018-04-24 15:11:15.134547,7a:8a:20:67:74:c0,HOLY FAMILY  SCHOOL QUEZON CITY,WPA2,-83,6,None,Unidentified,14.646638,121.057538
2018-04-24 23:11:13,2018-04-24 15:11:14.320251,08:95:2a:89:35:37,SKYbroadbandA450,WPA2/WPA,-83,6,Technico,Broadband,14.646652,121.057543
2018-04-24 23:42:07,2018-04-24 15:42:07.724337,d0:13:fd:4f:83:ba,V20_1573,WPA2,-15,11,LgElectr,Unidentified,14.645365,121.060883
2018-04-24 23:10:35,2018-04-24 15:10:35.977045,00:13:33:e1:c7:e9,PLDTHOMEDSL,WPA2/WPA,-84,11,Baudtec,Broadband,14.646632,121.057573
2018-04-24 23:10:39,2018-04-24 15:10:40.018540,18:a6:f7:76:35:da,TP,WPA2/WPA,-91,10,Tp-LinkT,Unidentified,14.646638,121.057573
2018-04-24 23:11:20,2018-04-24 15:11:20.889564,00:13:33:e1:c7:ec,xNonex,WPA2/WPA,-80,11,Baudtec,Unidentified,14.646600,121.057510
2018-04-24 23:10:43,2018-04-24 15:10:44.124174,20:25:64:cb:84:7e,979384,WPA2/WPA,-81,11,Pegatron,Unidentified,14.646648,121.057567
2018-04-24 23:11:30,2018-04-24 15:11:31.186561,cc:06:77:60:54:f8,fibr1,WPA2/WPA,-82,2,Fiberhom,Fiber,14.646673,121.057505
2018-04-24 23:10:54,2018-04-24 15:10:54.959475,7a:8a:20:67:75:b7,HOLY FAMILY  SCHOOL QUEZON CITY,WPA2,-79,6,None,Unidentified,14.646657,121.057563
2018-04-24 23:11:14,2018-04-24 15:11:14.908260,88:d2:74:86:d2:40,bayanDSLWIFI_D240,WPA2/WPA,-87,6,Zte,Broadband,14.646638,121.057538
2018-04-24 23:11:30,2018-04-24 15:11:31.579047,00:13:33:f4:27:ef,PLDTHOMEDSLBILL,WPA2/WPA,-88,2,Baudtec,Broadband,14.646673,121.057505
2018-04-24 23:11:52,2018-04-24 15:11:52.452176,b0:e1:7e:52:8b:3e,HUAWEI-8B3E,WPA2,-82,9,HuaweiTe,Unidentified,14.646782,121.057577
2018-04-24 23:12:01,2018-04-24 15:12:01.330008,90:61:0c:3a:11:bd,PLDTHOMEDSL04541,WPA2/WPA,-81,2,FidaInte,Broadband,14.646770,121.057645
2018-04-24 23:12:19,2018-04-24 15:12:19.335842,88:d2:74:a9:b1:c0,Mikols Virus,WPA,-87,9,Zte,Unidentified,14.646837,121.057747
2018-04-24 23:12:23,2018-04-24 15:12:23.895817,78:c1:a7:25:d1:1e,thaksomar,WPA,-92,11,Zte,Unidentified,14.646827,121.057777
2018-04-24 23:12:58,2018-04-24 15:12:59.056415,f0:98:38:07:87:c0,Globe-1899,WPA2/WPA,-85,7,HuaweiTe,Unidentified,14.646703,121.058077
2018-04-24 23:12:32,2018-04-24 15:12:33.321356,f4:9e:ef:d1:da:f8,PLDTHOMEDSL1DAF8,WPA2/WPA,-80,4,TaicangT,Broadband,14.646808,121.057848
2018-04-24 23:12:48,2018-04-24 15:12:48.799391,a4:2b:b0:c7:a7:94,TP-LINK_C7A794,WPA2/WPA,-83,1,Tp-LinkT,Unidentified,14.646733,121.057980
2018-04-24 23:13:18,2018-04-24 15:13:18.719679,00:24:a5:d7:87:d3,BuraotNET-G-AES,WPA,-85,8,Buffalo,Unidentified,14.646687,121.058240
2018-04-24 23:13:15,2018-04-24 15:13:16.082133,0e:41:58:00:8f:ff,Wireless-N,WPA2,-88,6,None,Unidentified,14.646695,121.058220
2018-04-24 23:14:16,2018-04-24 15:14:17.448275,cc:06:77:d8:00:a0,PLDTHOMEFIBR800a0,WPA2/WPA,-86,7,Fiberhom,Fiber,14.646545,121.058768
2018-04-24 23:14:23,2018-04-24 15:14:23.918355,fc:b4:e6:a9:08:75,njb wifi,WPA,-91,11,AskeyCom,Unidentified,14.646527,121.058832
2018-04-24 23:14:23,2018-04-24 15:14:24.327366,fc:3f:7c:6b:52:17,Cobra GLOBE,WPA2/WPA,-88,11,HuaweiTe,Unidentified,14.646527,121.058832
2018-04-24 23:16:35,2018-04-24 15:16:36.137024,00:1c:f0:3a:b9:b7,purpleflower,WEP,-92,6,D-Link,Unidentified,14.645918,121.058397
2018-04-24 23:16:57,2018-04-24 15:16:58.032527,00:1f:fb:ac:75:7f,HomeBro_ULTERA,WPA2,-85,7,GreenPac,Mobile broadband,14.646003,121.058193
2018-04-24 23:19:25,2018-04-24 15:19:26.284740,4c:81:20:f3:b0:d4,PLDTMyDSL-RFamily,WPA2,-80,11,TaicangT,Broadband,14.646067,121.057865
2018-04-24 23:19:27,2018-04-24 15:19:27.756290,b8:76:3f:84:db:ac,SETUP,OPN,-79,11,HonHaiPr,Unidentified,14.646063,121.057898
2018-04-24 23:18:11,2018-04-24 15:18:12.096127,90:61:0c:19:7d:b3,PLDTHOMEDSL,WPA2/WPA,-90,11,FidaInte,Broadband,14.646103,121.057380
2018-04-24 23:18:55,2018-04-24 15:18:56.115088,70:5a:9e:92:0b:5c,SKYbroadband0B59,WPA2/WPA,-91,6,Technico,Broadband,14.646152,121.057630
2018-04-24 23:19:02,2018-04-24 15:19:03.614692,f0:98:38:72:ba:98,Aries,WPA2/WPA,-90,7,HuaweiTe,Unidentified,14.646140,121.057670
2018-04-24 23:19:25,2018-04-24 15:19:25.794618,fc:b4:e6:82:30:f0,SKYbroadband7B2C,WPA2/WPA,-85,11,AskeyCom,Broadband,14.646067,121.057865
2018-04-24 23:20:00,2018-04-24 15:20:01.478189,18:de:d7:34:38:8c,batcave_wifi2,WPA2/WPA,-78,6,HuaweiTe,Unidentified,14.645992,121.058235
2018-04-24 23:20:06,2018-04-24 15:20:07.160824,48:00:33:f2:f7:b5,SKYbroadbandF7B2,WPA2/WPA,-92,11,Technico,Broadband,14.645983,121.058280
2018-04-24 23:21:59,2018-04-24 15:22:00.352544,bc:c0:0f:1f:39:38,PLDTHOMEFIBRf3938,WPA2/WPA,-84,9,Fiberhom,Fiber,14.645412,121.058725
2018-04-24 23:23:07,2018-04-24 15:23:08.518905,d4:6e:0e:b1:ca:57,PLDTMyDSLTRES_EXT,WPA,-90,11,Tp-LinkT,Broadband,14.645072,121.058190
2018-04-24 23:25:39,2018-04-24 15:25:40.213332,fc:f5:28:3d:8b:b8,PLDTMyDSLTRES,WPA,-86,11,ZyxelCom,Broadband,14.645082,121.058100
2018-04-24 23:25:42,2018-04-24 15:25:43.127231,cc:06:77:60:47:50,hannah,WPA2/WPA,-79,1,Fiberhom,Fiber,14.645082,121.058132
2018-04-24 23:23:16,2018-04-24 15:23:16.933172,cc:06:77:22:59:d0,NacuFibr,WPA2/WPA,-86,5,Fiberhom,Fiber,14.645072,121.058098
2018-04-24 23:24:38,2018-04-24 15:24:38.845753,90:03:b7:39:ea:c4,SoloNet-EA:C4,OPN,-86,10,ParrotSa,Unidentified,14.645055,121.057557
2018-04-24 23:24:44,2018-04-24 15:24:44.694418,80:29:94:67:e2:1d,SKYbroadbandE21A,WPA2/WPA,-86,11,Technico,Broadband,14.645053,121.057602
2018-04-24 23:24:14,2018-04-24 15:24:15.267075,f0:98:38:f9:5c:98,HUAWEI-P8Bw,WPA2/WPA,-88,6,HuaweiTe,Unidentified,14.645017,121.057490
2018-04-24 23:25:39,2018-04-24 15:25:39.929773,90:61:0c:2e:a3:ac,PLDTHOMEDSL41900,WPA2/WPA,-85,11,FidaInte,Broadband,14.645082,121.058100
2018-04-24 23:27:10,2018-04-24 15:27:11.370133,90:61:0c:0e:9f:68,PLDTMyDSL,WPA2/WPA,-86,11,FidaInte,Broadband,14.645187,121.058877
2018-04-24 23:27:17,2018-04-24 15:27:18.031416,d4:6e:0e:79:29:e6,319e9e_EXT,WPA2/WPA,-90,1,Tp-LinkT,Unidentified,14.645177,121.058945
2018-04-24 23:27:30,2018-04-24 15:27:30.416858,b2:10:41:31:b3:11,DIRECT-4n-BRAVIA,WPA2,-90,10,None,Not an AP,14.645142,121.059068
2018-04-24 23:27:31,2018-04-24 15:27:32.014634,88:3f:d3:06:4c:d0,DominicGlobeWifi,WPA2/WPA,-88,11,HuaweiTe,Unidentified,14.645138,121.059078
2018-04-24 23:28:22,2018-04-24 15:28:23.488449,d0:b2:c4:57:17:cf,NAIA Terminal 5,WPA2/WPA,-81,8,Technico,Unidentified,14.644948,121.059528
2018-04-24 23:28:45,2018-04-24 15:28:45.866901,50:09:59:85:e4:51,SKYbroadbandE44E,WPA2/WPA,-87,11,Technico,Broadband,14.644727,121.059652
2018-04-24 23:28:44,2018-04-24 15:28:45.121685,20:aa:4b:56:cf:ad,SPCC,WPA2/WPA,-89,11,Cisco-Li,Unidentified,14.644737,121.059652
2018-04-24 23:30:16,2018-04-24 15:30:16.706489,74:4a:a4:79:08:14,ILikeWarmHugs,WPA2/WPA,-81,8,Zte,Unidentified,14.644247,121.060148
2018-04-24 23:30:13,2018-04-24 15:30:14.016598,16:9a:dd:8c:3a:51,Singhs Network,WPA2,-89,6,None,Unidentified,14.644245,121.060115
2018-04-24 23:30:14,2018-04-24 15:30:14.529661,10:9a:dd:8c:3a:51,Ryans Network,WPA2,-88,6,Apple,Phone,14.644247,121.060127
2018-04-24 23:31:08,2018-04-24 15:31:08.745067,94:46:96:20:6a:16,PLDTHOMEDSLGGGG0,WPA2/WPA,-69,6,Baudtec,Broadband,14.644645,121.060330
2018-04-24 23:31:09,2018-04-24 15:31:10.127377,fc:b4:e6:82:4d:84,SKYbroadbandA37C,WPA2/WPA,-67,6,AskeyCom,Broadband,14.644655,121.060332
2018-04-24 23:31:16,2018-04-24 15:31:16.520678,90:61:0c:3a:43:a0,PLDTHOMEDSL17312,WPA2/WPA,-80,11,FidaInte,Broadband,14.644710,121.060340
2018-04-24 23:31:23,2018-04-24 15:31:23.822831,4c:72:b9:f4:67:85,317fbd,WPA2/WPA,-80,1,Pegatron,Unidentified,14.644758,121.060330
2018-04-24 23:31:35,2018-04-24 15:31:35.354210,00:13:33:e1:a0:5c,PLDTHOMEDSL,WPA2/WPA,-74,11,Baudtec,Broadband,14.644882,121.060322
2018-04-24 23:31:40,2018-04-24 15:31:40.525620,68:7f:74:ca:d0:9c,Santiaguel Family,WPA2/WPA,-79,1,Cisco-Li,Unidentified,14.644955,121.060328
2018-04-24 23:31:45,2018-04-24 15:31:46.019782,48:00:33:f2:cc:95,SKYbroadbandCC92,WPA2/WPA,-84,6,Technico,Broadband,14.645010,121.060328
2018-04-24 23:33:28,2018-04-24 15:33:28.720899,94:fb:b2:46:8b:cc,PLDTMyDSL,WPA2/WPA,-88,11,Shenzhen,Broadband,14.645607,121.059613
2018-04-24 23:32:50,2018-04-24 15:32:50.974390,50:09:59:db:2f:92,SKYbroadband2F8F,WPA2/WPA,-90,11,Technico,Broadband,14.645478,121.059952
2018-04-24 23:33:10,2018-04-24 15:33:10.912623,fa:8f:ca:83:c0:23,xNonex,OPN,-91,11,None,Unidentified,14.645543,121.059760
2018-04-24 23:33:51,2018-04-24 15:33:51.855258,70:5a:9e:84:00:ac,SKYbroadband00A9,WPA2/WPA,-90,1,Technico,Broadband,14.645658,121.059418
2018-04-24 23:33:59,2018-04-24 15:34:00.066139,f0:98:38:07:cd:cc,Gracie98,WPA2/WPA,-87,7,HuaweiTe,Unidentified,14.645692,121.059363
2018-04-24 23:34:27,2018-04-24 15:34:27.719176,70:5a:9e:83:fa:f8,SKYbroadbandFAF5,WPA2/WPA,-86,1,Technico,Broadband,14.645765,121.059135
2018-04-24 23:34:28,2018-04-24 15:34:28.588656,00:13:33:fa:b9:f7,PLDTHOMEDSL,WPA2/WPA,-89,1,Baudtec,Broadband,14.645768,121.059125
2018-04-24 23:35:24,2018-04-24 15:35:24.876488,60:83:34:ea:f0:25,BRIGHTSPEED45,WPA2,-81,1,HuaweiTe,Unidentified,14.646117,121.058922
2018-04-24 23:36:08,2018-04-24 15:36:09.165070,50:09:59:85:c1:e9,SKYbroadbandC1E6,WPA2/WPA,-90,6,Technico,Broadband,14.646363,121.059123
2018-04-24 23:35:51,2018-04-24 15:35:51.373893,8e:c5:e1:18:af:37,BfxK-cmFtb3NnaWFuODk,OPN,-81,7,None,Unidentified,14.646325,121.058983
2018-04-24 23:36:24,2018-04-24 15:36:25.035250,8c:4c:ad:02:57:4a,SmartBro_2574A,WPA2/WPA,-87,4,Evoluzn,Unidentified,14.646347,121.059250
2018-04-24 23:37:09,2018-04-24 15:37:10.097777,bc:c0:0f:1f:c2:f0,PLDTHOMEFIBRfc2f0,WPA2/WPA,-73,9,Fiberhom,Fiber,14.646235,121.059557
2018-04-24 23:36:50,2018-04-24 15:36:50.722944,cc:06:77:60:25:f0,NEBRIJA PLDT WIFI,WPA2,-83,10,Fiberhom,Fiber,14.646268,121.059418
2018-04-24 23:36:55,2018-04-24 15:36:55.860847,74:cc:39:bc:5e:88,PLDTHOMEFIBRc5e88,WPA2/WPA,-89,11,Fiberhom,Fiber,14.646258,121.059467
2018-04-24 23:38:07,2018-04-24 15:38:07.497043,e4:6f:13:68:9a:b4,Moonleaf Maginhawa,WPA2/WPA,-71,11,D-LinkIn,Unidentified,14.646137,121.060008
2018-04-24 23:37:54,2018-04-24 15:37:55.112130,cc:06:77:5e:c9:b0,PLDTHOMEFIBRec9b0,WPA2/WPA,-92,1,Fiberhom,Fiber,14.646165,121.059910
2018-04-24 23:38:38,2018-04-24 15:38:39.050096,ac:86:74:4a:09:57,‚$,WPA2,-53,5,OpenMesh,Unidentified,14.646048,121.060257
2018-04-24 23:40:11,2018-04-24 15:40:12.073301,00:1f:fb:ac:05:73,HomeBro_ULTERA,WPA2,-83,8,GreenPac,Mobile broadband,14.645422,121.060833
2018-04-24 23:40:05,2018-04-24 15:40:05.951147,c8:3a:35:43:77:d0,Tenda_4377D0,WPA,-86,3,TendaTec,Unidentified,14.645463,121.060810
2018-04-24 23:40:22,2018-04-24 15:40:23.154664,d8:fe:e3:73:8d:22,parfund,WPA2/WPA,-88,3,D-LinkIn,Unidentified,14.645377,121.060847
2018-04-24 23:40:34,2018-04-24 15:40:34.967780,c0:7e:40:73:1f:a0,PT&T Fiber,WPA2/WPA,-85,11,Shenzhen,Unidentified,14.645367,121.060862
2018-04-24 23:40:36,2018-04-24 15:40:36.282816,18:de:d7:34:2c:98,HUAWEI-GTK7,WPA2/WPA,-86,11,HuaweiTe,Unidentified,14.645367,121.060862
2018-04-24 23:42:12,2018-04-24 15:42:12.369193,36:69:87:c0:19:75,TOKICHAI23,WPA2,-72,1,None,Unidentified,14.645370,121.060880
2018-04-24 23:41:37,2018-04-24 15:41:37.821394,00:13:33:f4:44:46,PLDTHOMEDSL,WPA2/WPA,-91,1,Baudtec,Broadband,14.645362,121.060873
2018-04-24 23:41:40,2018-04-24 15:41:40.776661,34:ba:9a:52:a6:e6,Revs,WPA2/WPA,-93,4,Asiatelc,Unidentified,14.645363,121.060872
 
Wigle App,282
First Seen,MAC,SSID,Encryption,RSSI,Channel,Latitude,Longitude
2018-04-24 22:03:50,51502_30232_210454664,Globe,HSPA;ph,-75,0,14.64666218,121.06082879
2018-04-24 22:46:37,51502_30232_210446713,Globe,HSPA;ph,-73,0,14.64355601,121.05979033
2018-04-24 23:39:19,cc:06:77:6f:30:44,SAIGON PHO2,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-55,36,14.64583906,121.06061979
2018-04-24 23:37:06,51502_30232_210454612,Globe,HSPA;ph,-69,0,14.64625278,121.05964999
2018-04-24 22:05:14,cc:06:77:60:3e:9c,PLDTHOMEFIBR5G03e98,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-63,36,14.64589827,121.06098223
2018-04-24 23:39:33,cc:06:77:e1:1f:94,Madraso,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-80,36,14.64574085,121.06071267
2018-04-24 22:05:20,10:d3:8a:1f:12:38,B9AU-aWNlemFo,[ESS],-86,6,14.64584,121.06096836
2018-04-24 22:05:26,cc:06:77:e1:7c:cc,PLDTHOMEFIBR5G17cc8,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-88,36,14.64578678,121.06098484
2018-04-24 22:06:49,cc:06:77:61:f6:0c,PLCPD,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-82,36,14.64510983,121.06097526
2018-04-24 22:08:52,6c:3b:6b:ad:9e:9d,MikroTik-Dynadish-A,[WPA-EAP+PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-76,56,14.64405824,121.06105662
2018-04-24 22:06:57,cc:06:77:60:52:74,PLDTHOMEFIBR5G05270,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-85,44,14.64503682,121.0609603
2018-04-24 23:31:07,b8:3a:08:5b:21:b5,Bundits_5G,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-52,149,14.64462422,121.06028763
2018-04-24 22:49:01,51502_30232_210478053,Globe,HSPA;ph,-79,0,14.64381832,121.05979885
2018-04-24 22:07:55,5c:6a:80:a3:32:24,PLDTMyDSLBiz5G47610,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-68,58,14.64455123,121.06099066
2018-04-24 22:25:59,e4:8d:8c:fb:3d:c2,CVL_Propagation test,[ESS],-73,60,14.64213369,121.0580774
2018-04-24 22:07:51,0a:47:c9:46:96:23,,[WPA2-PSK-CCMP][WPS][ESS][P2P],-73,48,14.64460265,121.06098212
2018-04-24 22:07:55,7c:8b:ca:56:48:8a,Bawal Dito! 5G,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-75,48,14.64455123,121.06099066
2018-04-24 22:07:51,cc:06:77:22:fb:7c,Bawal Dito! 5G,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-80,36,14.64460265,121.06098212
2018-04-24 22:07:51,c0:56:27:65:cb:9f,Bawal Dito! 5G,[WPA-PSK-TKIP][WPA2-PSK-CCMP][WPS][ESS],-83,48,14.64460265,121.06098212
2018-04-24 22:51:20,cc:06:77:21:02:b4,,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-62,36,14.64424782,121.06068998
2018-04-24 22:09:52,c8:b5:ad:d2:19:50,MPW WI-FI,[WPA2-PSK-CCMP][ESS],-68,36,14.64350554,121.0610912
2018-04-24 22:09:52,c8:b5:ad:d2:19:51,MPW GUEST WI-FI,[ESS],-68,36,14.64350554,121.0610912
2018-04-24 22:09:56,c8:b5:ad:d2:1a:70,MPW WI-FI,[WPA2-PSK-CCMP][ESS],-74,36,14.64345315,121.0610922
2018-04-24 22:09:56,c8:b5:ad:d2:1a:71,MPW GUEST WI-FI,[ESS],-75,36,14.64345315,121.0610922
2018-04-24 22:08:52,c8:b5:ad:c9:76:71,MPW GUEST WI-FI,[ESS],-83,36,14.64405824,121.06105662
2018-04-24 22:09:20,c8:b5:ad:c9:76:70,MPW WI-FI,[WPA2-PSK-CCMP][ESS],-82,36,14.6437718,121.0610541
2018-04-24 22:09:08,00:0b:86:f2:fb:11,,[WPA-EAP-TKIP][ESS],-72,124,14.64389307,121.06107799
2018-04-24 22:09:12,00:0b:86:f2:fa:b0,Bayan Guest,[ESS],-85,5580,14.64385506,121.06106797
2018-04-24 22:09:12,00:0b:86:f2:fa:b2,,[ESS],-87,5580,14.64385506,121.06106797
2018-04-24 22:09:20,00:0b:86:f2:fb:10,Bayan Guest,[ESS],-82,124,14.6437718,121.0610541
2018-04-24 22:09:20,00:0b:86:f2:fb:12,,[ESS],-82,124,14.6437718,121.0610541
2018-04-24 22:09:20,00:0b:86:f2:fa:b1,,[WPA-EAP-TKIP][ESS],-87,5580,14.6437718,121.0610541
2018-04-24 22:09:48,f2:9f:c2:3e:d6:40,Social Weather Stations,[WPA2-PSK-CCMP][ESS],-80,149,14.64353753,121.06110064
2018-04-24 22:09:48,02:9f:c2:3e:d6:40,SWS Guest,[WPA2-PSK-CCMP][ESS],-80,149,14.64353753,121.06110064
2018-04-24 22:09:48,12:9f:c2:3e:d6:40,,[WPA2-PSK-CCMP][ESS],-81,149,14.64353753,121.06110064
2018-04-24 22:09:52,f4:cf:e2:32:df:12,Guest@Bayan,[WPA-PSK-CCMP][ESS],-84,1,14.64350554,121.0610912
2018-04-24 22:09:52,f4:cf:e2:32:df:11,WiFi@Bayan,[WPA-EAP-CCMP][WPA2-EAP-CCMP-preauth][ESS],-84,1,14.64350554,121.0610912
2018-04-24 22:09:52,f4:cf:e2:32:df:10,BYOD@Bayan,[ESS],-84,1,14.64350554,121.0610912
2018-04-24 22:28:01,e4:8d:8c:fd:52:3d,BioNormalizer Corp ,[ESS],-84,104,14.64107535,121.05815397
2018-04-24 22:10:12,f4:cf:e2:32:db:0d,Guest@Bayan,[WPA-PSK-CCMP][ESS],-91,36,14.64326454,121.06115229
2018-04-24 22:10:16,f4:cf:e2:32:db:0e,WiFi@Bayan,[WPA-EAP-CCMP][WPA2-EAP-CCMP-preauth][ESS],-88,36,14.64323236,121.06116502
2018-04-24 22:11:24,f4:cf:e2:1f:f0:0f,BYOD@Bayan,[ESS],-77,60,14.64302321,121.06070856
2018-04-24 22:10:28,51502_30232_210439890,Globe,HSPA;ph,-75,0,14.64313637,121.06116955
2018-04-24 22:10:48,14:91:82:bb:20:75,RBGM VIP 5GHz,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-83,36,14.64302804,121.06103076
2018-04-24 22:10:48,cc:06:77:6f:1c:cc,PLDTHOMEFIBR5Gf1cc8,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-90,36,14.64302804,121.06103076
2018-04-24 22:10:48,e0:8e:3c:21:e4:bf,bayanDSLWIFI_E4BF,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-90,11,14.64302804,121.06103076
2018-04-24 22:11:40,f2:9f:c2:3e:d6:36,Social Weather Stations,[WPA2-PSK-CCMP][ESS],-85,44,14.64301384,121.06056953
2018-04-24 22:11:40,02:9f:c2:3e:d6:36,SWS Guest,[WPA2-PSK-CCMP][ESS],-85,44,14.64301384,121.06056953
2018-04-24 22:11:24,f4:cf:e2:1f:f0:0d,Guest@Bayan,[WPA-PSK-CCMP][ESS],-78,60,14.64302321,121.06070856
2018-04-24 22:11:24,f4:cf:e2:1f:f0:0e,WiFi@Bayan,[WPA-EAP-CCMP][WPA2-EAP-CCMP-preauth][ESS],-78,60,14.64302321,121.06070856
2018-04-24 22:11:08,46:d9:e7:fb:02:ea,Social Weather Stations,[WPA2-PSK-CCMP][ESS],-85,149,14.64300674,121.06088304
2018-04-24 22:11:08,44:d9:e7:fa:59:22,Social Weather Stations,[WPA2-PSK-CCMP][ESS],-87,6,14.64300674,121.06088304
2018-04-24 22:11:28,02:9f:c2:d8:12:5b,SWS Guest,[WPA2-PSK-CCMP][ESS],-73,149,14.64302447,121.0606735
2018-04-24 22:11:28,f2:9f:c2:d8:12:5b,Social Weather Stations,[WPA2-PSK-CCMP][ESS],-73,149,14.64302447,121.0606735
2018-04-24 22:11:16,12:9f:c2:d8:12:5b,,[WPA2-PSK-CCMP][ESS],-80,149,14.64302187,121.06080019
2018-04-24 22:11:20,66:d9:e7:fb:02:ea,,[WPA2-PSK-CCMP][ESS],-83,149,14.64302446,121.06075113
2018-04-24 22:11:16,56:d9:e7:fb:02:ea,SWS Guest,[WPA2-PSK-CCMP][ESS],-87,149,14.64302187,121.06080019
2018-04-24 22:11:16,12:9f:c2:3e:d6:36,,[WPA2-PSK-CCMP][ESS],-88,44,14.64302187,121.06080019
2018-04-24 22:11:56,00:1f:7c:05:35:89,witelcom,[ESS],-91,136,14.64295733,121.06043849
2018-04-24 22:12:36,00:08:9f:dd:75:c8,JE&Co,[WPA-PSK-CCMP][WPA2-PSK-CCMP][WPS][ESS],-68,161,14.64291586,121.06008514
2018-04-24 22:12:29,dc:09:4c:59:4a:c9,Mangie,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-79,11,14.64293716,121.06014247
2018-04-24 22:12:45,5c:6a:80:19:ee:47,TipsandTeasadmin,[WPA-EAP-CCMP+TKIP][WPA2-EAP-CCMP+TKIP][ESS],-79,36,14.64292865,121.05998852
2018-04-24 22:13:10,1c:7e:e5:89:6a:80,uncle moe's,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-69,9,14.64290837,121.05974781
2018-04-24 22:23:16,b2:60:f1:34:62:57,iPhone,[WPA2-PSK-CCMP][ESS],-62,11,14.64286161,121.0590483
2018-04-24 22:13:43,e6:9a:dc:88:c7:7d,Michael's iPhone,[WPA2-PSK-CCMP][ESS],-74,1,14.64287882,121.05948332
2018-04-24 22:12:55,bc:c0:0f:cb:74:7c,PLDTHOMEFIBR5Gb7478,[WPA-PSK-TKIP][WPA2-PSK-CCMP][ESS],-86,36,14.64292503,121.05988289
2018-04-24 22:12:59,08:95:2a:89:3b:c6,SKYbroadband70F2,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-87,1,14.6429218,121.05984089
2018-04-24 22:12:59,c8:d7:19:34:e6:1e,Europe,[WPA2-PSK-CCMP][WPS][ESS],-88,2,14.6429218,121.05984089
2018-04-24 22:13:10,2c:0e:3d:ad:b2:a9,"<""><#><<",[WPA2-PSK-CCMP][ESS],-65,6,14.64290837,121.05974781
2018-04-24 22:13:03,38:d8:2f:2b:9d:50,Monterey Malingap 02-4361184,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][WPS][ESS],-87,3,14.64291475,121.05980188
1970-01-01 08:00:00,bc:3d:85:ad:6f:c0,HUAWEI-6FC0,[WPA2-PSK-CCMP][ESS],-79,1,14.642943830000002,121.06006519800002
2018-04-24 22:27:11,51502_30232_210439892,Globe,HSPA;ph,-67,0,14.64151136,121.05815427
2018-04-24 22:23:08,90:61:0c:3a:a0:78,PLDTHOMEDSL41080,[WPA-PSK-CCMP+TKIP][WPA2-PSK-CCMP+TKIP][ESS],-78,11,14.64285809,121.05913105
2018-04-24 22:22:32,51502_30232_210446715,Globe,HSPA;ph,-77,0,14.64285469,121.05942427
